"Txhash","UnixTimestamp","DateTime","From","To","Value","ContractAddress","TokenName","TokenSymbol"
"0xbad579e05e643b7fe4f06695482acbef8b205d5950da9e8f21666413bbd22b78","1633364582","2021-10-04 16:23:02","0x27239549dd40e1d60f5b80b0c4196923745b1fd2","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","250,072.804834","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0xf4c1ab5dc1b87bd7a10b0526eed84442a114e86dd195a34b85dbd6fe8d51669b","1633367139","2021-10-04 17:05:39","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","0xee5c664626b53df6fd1b546efab3e3fb3dab8c4c","45,080.552778","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0xf4c1ab5dc1b87bd7a10b0526eed84442a114e86dd195a34b85dbd6fe8d51669b","1633367139","2021-10-04 17:05:39","0xee5c664626b53df6fd1b546efab3e3fb3dab8c4c","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","0.931","0x2260fac5e5542a773aa44fbcfedf7c193bc2c599","Wrapped BTC","WBTC",""
"0x9ce4d21b949a8e18969b61a1dd268a605514dc99c7f1f7f5c6bd6aa7601463ea","1633367139","2021-10-04 17:05:39","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","0x0000006daea1723962647b7e189d311d757fb793","150,137.292344","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x9ce4d21b949a8e18969b61a1dd268a605514dc99c7f1f7f5c6bd6aa7601463ea","1633367139","2021-10-04 17:05:39","0x0000006daea1723962647b7e189d311d757fb793","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","3.1054","0x2260fac5e5542a773aa44fbcfedf7c193bc2c599","Wrapped BTC","WBTC",""
"0x93ae1321273089aee4d5473e53a882df6c80687e55023ff189eff16664bd1fb8","1633368708","2021-10-04 17:31:48","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","0x0000006daea1723962647b7e189d311d757fb793","3.0768","0x2260fac5e5542a773aa44fbcfedf7c193bc2c599","Wrapped BTC","WBTC",""
"0x93ae1321273089aee4d5473e53a882df6c80687e55023ff189eff16664bd1fb8","1633368708","2021-10-04 17:31:48","0x0000006daea1723962647b7e189d311d757fb793","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","149,650.0194","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x1077e921a12be6dd1eb20fa2f4aa5e9b777a3352c295186a91fdda02523dee25","1633368763","2021-10-04 17:32:43","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","0xee5c664626b53df6fd1b546efab3e3fb3dab8c4c","1.024","0x2260fac5e5542a773aa44fbcfedf7c193bc2c599","Wrapped BTC","WBTC",""
"0x1077e921a12be6dd1eb20fa2f4aa5e9b777a3352c295186a91fdda02523dee25","1633368763","2021-10-04 17:32:43","0xee5c664626b53df6fd1b546efab3e3fb3dab8c4c","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","49,883.723563","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0xc16a9d825c33614f4f8b9e8fe393d0ec6d7e87b27ef204d7d025be08f6732d0f","1633369024","2021-10-04 17:37:04","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","0x0000006daea1723962647b7e189d311d757fb793","5.107","0x2260fac5e5542a773aa44fbcfedf7c193bc2c599","Wrapped BTC","WBTC",""
"0xc16a9d825c33614f4f8b9e8fe393d0ec6d7e87b27ef204d7d025be08f6732d0f","1633369024","2021-10-04 17:37:04","0x0000006daea1723962647b7e189d311d757fb793","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","249,382.832724","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x327714a1be8efc409e1f5ac6b006b6cddde3eac49690c21ba586665e362cf40a","1633369860","2021-10-04 17:51:00","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","0x0000006daea1723962647b7e189d311d757fb793","3.0541","0x2260fac5e5542a773aa44fbcfedf7c193bc2c599","Wrapped BTC","WBTC",""
"0x327714a1be8efc409e1f5ac6b006b6cddde3eac49690c21ba586665e362cf40a","1633369860","2021-10-04 17:51:00","0x0000006daea1723962647b7e189d311d757fb793","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","149,614.725099","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x2e441d9f2c048d6b4f28f7006b11773929c84c2d1b8ccb3118a5a567272dbfcd","1633369954","2021-10-04 17:52:34","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","0xc6093fd9cc143f9f058938868b2df2daf9a91d28","3.27385621","0x2260fac5e5542a773aa44fbcfedf7c193bc2c599","Wrapped BTC","WBTC",""
"0x2e441d9f2c048d6b4f28f7006b11773929c84c2d1b8ccb3118a5a567272dbfcd","1633369954","2021-10-04 17:52:34","0x9799b475dec92bd99bbdd943013325c36157f383","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","160,780.507273","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0xd4bedfe822b02975cea3c8d50195928f2da2319906bfa8bf5c5d5f18707b64f5","1633370047","2021-10-04 17:54:07","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","0x0000006daea1723962647b7e189d311d757fb793","5.0624","0x2260fac5e5542a773aa44fbcfedf7c193bc2c599","Wrapped BTC","WBTC",""
"0xd4bedfe822b02975cea3c8d50195928f2da2319906bfa8bf5c5d5f18707b64f5","1633370047","2021-10-04 17:54:07","0x0000006daea1723962647b7e189d311d757fb793","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","249,436.598013","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0xfd5a8f5044a06e0ee5b4ea0ab696815dc52cb6ce11f896b3e1318dd362a406ea","1633370063","2021-10-04 17:54:23","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","0xe592427a0aece92de3edee1f18e0157c05861564","3.59363008","0x2260fac5e5542a773aa44fbcfedf7c193bc2c599","Wrapped BTC","WBTC",""
"0xfd5a8f5044a06e0ee5b4ea0ab696815dc52cb6ce11f896b3e1318dd362a406ea","1633370063","2021-10-04 17:54:23","0xf51b8deb59f214a2ef2d1cedae691b3ed1fb139d","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","177,674","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x0fb89157cae2ec5ccef145c57811fc3c6fc7f1f2936d5e66ef084b6e5c6c50b2","1633370708","2021-10-04 18:05:08","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","0x4d246be90c2f36730bb853ad41d0a189061192d3","150,228.568877","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x0fb89157cae2ec5ccef145c57811fc3c6fc7f1f2936d5e66ef084b6e5c6c50b2","1633370708","2021-10-04 18:05:08","0x4d246be90c2f36730bb853ad41d0a189061192d3","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","3.05617189","0x2260fac5e5542a773aa44fbcfedf7c193bc2c599","Wrapped BTC","WBTC",""
"0xd36b7c12bf07b1d0c670603364b8b0e1dc5cdc857e613b3240a201856a23d0ea","1633370968","2021-10-04 18:09:28","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","0x80de2f874067b092bcb914144efbe1b54a731f4d","1.01146819","0x2260fac5e5542a773aa44fbcfedf7c193bc2c599","Wrapped BTC","WBTC",""
"0xd36b7c12bf07b1d0c670603364b8b0e1dc5cdc857e613b3240a201856a23d0ea","1633370968","2021-10-04 18:09:28","0xe592427a0aece92de3edee1f18e0157c05861564","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","49,978.886786","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0xe46fe80fda5547df7ef1919db6e39b03f442cd01e857e5b72c636bf884f83a30","1633371219","2021-10-04 18:13:39","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","0xd8c22132684460e9d4cbe5d4d53ed79db2ee936c","1,386.930067","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0xe46fe80fda5547df7ef1919db6e39b03f442cd01e857e5b72c636bf884f83a30","1633371219","2021-10-04 18:13:39","0xd8c22132684460e9d4cbe5d4d53ed79db2ee936c","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","0.02822676","0x2260fac5e5542a773aa44fbcfedf7c193bc2c599","Wrapped BTC","WBTC",""
"0x7b4070401c52ed2122b52f3750628d5bb5bb8d495df7f4da51ea36d6932fed23","1633374424","2021-10-04 19:07:04","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","0xe592427a0aece92de3edee1f18e0157c05861564","1.15985577","0x2260fac5e5542a773aa44fbcfedf7c193bc2c599","Wrapped BTC","WBTC",""
"0x7b4070401c52ed2122b52f3750628d5bb5bb8d495df7f4da51ea36d6932fed23","1633374424","2021-10-04 19:07:04","0x964135ec7f0bc297ebcde192a851d62f26a10b63","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","57,359.051645","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x93771bdbea12d8ff4fae8721d76d180f67e222f551c6f8c818b1bf64de146451","1633374920","2021-10-04 19:15:20","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","0x31dbcfd80cad0fb774bca9039004d51895ad60e0","0.2014832","0x2260fac5e5542a773aa44fbcfedf7c193bc2c599","Wrapped BTC","WBTC",""
"0x93771bdbea12d8ff4fae8721d76d180f67e222f551c6f8c818b1bf64de146451","1633374920","2021-10-04 19:15:20","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","0x31dbcfd80cad0fb774bca9039004d51895ad60e0","33,709.683354","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x87ca93aeb10512b1ab6ca02f1450b88e9dc090123a866ee464ed5ef9ed617f19","1633375023","2021-10-04 19:17:03","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","0xe592427a0aece92de3edee1f18e0157c05861564","3,100.423354","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x87ca93aeb10512b1ab6ca02f1450b88e9dc090123a866ee464ed5ef9ed617f19","1633375023","2021-10-04 19:17:03","0x22f9dcf4647084d6c31b2765f6910cd85c178c18","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","0.06304406","0x2260fac5e5542a773aa44fbcfedf7c193bc2c599","Wrapped BTC","WBTC",""
"0xada7595ed5ecd7a354a3602778ea9254eda6bd55f8400d20e5d419ee555f015b","1633375031","2021-10-04 19:17:11","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","0xf858946ded6dbdfa855ca02d0bff5de305f94c10","336.446355","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0xada7595ed5ecd7a354a3602778ea9254eda6bd55f8400d20e5d419ee555f015b","1633375031","2021-10-04 19:17:11","0xf858946ded6dbdfa855ca02d0bff5de305f94c10","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","0.0068415","0x2260fac5e5542a773aa44fbcfedf7c193bc2c599","Wrapped BTC","WBTC",""
"0xc503a44cbaaa787a13206dff7839538af6f9495d3f6354b8d88e8b9c256a4b18","1633375082","2021-10-04 19:18:02","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","0xee5c664626b53df6fd1b546efab3e3fb3dab8c4c","35,053.424202","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0xc503a44cbaaa787a13206dff7839538af6f9495d3f6354b8d88e8b9c256a4b18","1633375082","2021-10-04 19:18:02","0xee5c664626b53df6fd1b546efab3e3fb3dab8c4c","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","0.713","0x2260fac5e5542a773aa44fbcfedf7c193bc2c599","Wrapped BTC","WBTC",""
"0x72d5e906db7d23bf411283fd2d1fbc5bc76179d7058d1c3809f4f76f84a7533c","1633375163","2021-10-04 19:19:23","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","0xe55514e7484e27da12d85e1bb5994800b6a12cdc","4,963.672711","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x72d5e906db7d23bf411283fd2d1fbc5bc76179d7058d1c3809f4f76f84a7533c","1633375163","2021-10-04 19:19:23","0xe55514e7484e27da12d85e1bb5994800b6a12cdc","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","0.10099558","0x2260fac5e5542a773aa44fbcfedf7c193bc2c599","Wrapped BTC","WBTC",""
"0xaa2cc2ff6aa8ae3214e082796bcd36ff21bcd084cb9e897f772f4e09d3283dc4","1633375299","2021-10-04 19:21:39","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","0x690708534524da3fed607e3f4a403c4875b581c9","8,157.538095","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0xaa2cc2ff6aa8ae3214e082796bcd36ff21bcd084cb9e897f772f4e09d3283dc4","1633375299","2021-10-04 19:21:39","0xdef1c0ded9bec7f1a1670819833240f027b25eff","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","0.16599855","0x2260fac5e5542a773aa44fbcfedf7c193bc2c599","Wrapped BTC","WBTC",""
"0xf0f0f12450ec81bda4f5a9a7feb482975e8ca79580444b18dc9a0bf061f9cc8a","1633375316","2021-10-04 19:21:56","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","0x63fbbfdf83fee8ff0cabba0884e06991ea25245a","98,161.246904","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0xf0f0f12450ec81bda4f5a9a7feb482975e8ca79580444b18dc9a0bf061f9cc8a","1633375316","2021-10-04 19:21:56","0x63fbbfdf83fee8ff0cabba0884e06991ea25245a","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","1.99920705","0x2260fac5e5542a773aa44fbcfedf7c193bc2c599","Wrapped BTC","WBTC",""
"0xa22f6c31617ce1cf270bb482e30f57bbe28ffa37baa24699ce1a727d6af5671f","1633375760","2021-10-04 19:29:20","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","0x0000006daea1723962647b7e189d311d757fb793","150,229.496837","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0xa22f6c31617ce1cf270bb482e30f57bbe28ffa37baa24699ce1a727d6af5671f","1633375760","2021-10-04 19:29:20","0x0000006daea1723962647b7e189d311d757fb793","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","3.0658","0x2260fac5e5542a773aa44fbcfedf7c193bc2c599","Wrapped BTC","WBTC",""
"0xddc66c4a28ad24fea7b7927d9f6d2e4d418a6e6a103f9ab5b11a67515df6e11c","1633375954","2021-10-04 19:32:34","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","0x27239549dd40e1d60f5b80b0c4196923745b1fd2","53,849.826464","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0xddc66c4a28ad24fea7b7927d9f6d2e4d418a6e6a103f9ab5b11a67515df6e11c","1633375954","2021-10-04 19:32:34","0x27239549dd40e1d60f5b80b0c4196923745b1fd2","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","1.10075051","0x2260fac5e5542a773aa44fbcfedf7c193bc2c599","Wrapped BTC","WBTC",""
"0xfba267f49db2865efdc89f27af0334d0519e30917a12348b9f5c569132248943","1633375960","2021-10-04 19:32:40","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","0xf46f76890ecbbffe43a6019f766fcb7646188c34","48,880.395927","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0xfba267f49db2865efdc89f27af0334d0519e30917a12348b9f5c569132248943","1633375960","2021-10-04 19:32:40","0xf46f76890ecbbffe43a6019f766fcb7646188c34","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","1","0x2260fac5e5542a773aa44fbcfedf7c193bc2c599","Wrapped BTC","WBTC",""
"0xebf8f2fc983f89c2000e86772e17fe6f343405664aa4a07f52bd3a5a801ef1b3","1633376722","2021-10-04 19:45:22","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","0xc6093fd9cc143f9f058938868b2df2daf9a91d28","3.6230485","0x2260fac5e5542a773aa44fbcfedf7c193bc2c599","Wrapped BTC","WBTC",""
"0xebf8f2fc983f89c2000e86772e17fe6f343405664aa4a07f52bd3a5a801ef1b3","1633376722","2021-10-04 19:45:22","0x9799b475dec92bd99bbdd943013325c36157f383","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","178,349.142543","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0xc2b323f4438c42e19ec253db24e18dafd00bd1cffb4960788b0c139fd236e6d0","1633377499","2021-10-04 19:58:19","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","0xe592427a0aece92de3edee1f18e0157c05861564","0.35423094","0x2260fac5e5542a773aa44fbcfedf7c193bc2c599","Wrapped BTC","WBTC",""
"0xc2b323f4438c42e19ec253db24e18dafd00bd1cffb4960788b0c139fd236e6d0","1633377499","2021-10-04 19:58:19","0x5b331eb6df00b5765894f88e54d2a87128188ec7","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","17,465","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x70272931393d5df622b69d3388f7c1298ba95091c63887c50be76b9f3a9024b4","1633377582","2021-10-04 19:59:42","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","0xe592427a0aece92de3edee1f18e0157c05861564","912.953503","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x70272931393d5df622b69d3388f7c1298ba95091c63887c50be76b9f3a9024b4","1633377582","2021-10-04 19:59:42","0x30b8e5590376132d8e1d654088c00dcf18b180ea","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","0.01862595","0x2260fac5e5542a773aa44fbcfedf7c193bc2c599","Wrapped BTC","WBTC",""
"0x9e95e5e279fc86e424f176f8e9865b870bb2b2574404cedf6b3373dbea01732e","1633377669","2021-10-04 20:01:09","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","0x0000006daea1723962647b7e189d311d757fb793","3.0339","0x2260fac5e5542a773aa44fbcfedf7c193bc2c599","Wrapped BTC","WBTC",""
"0x9e95e5e279fc86e424f176f8e9865b870bb2b2574404cedf6b3373dbea01732e","1633377669","2021-10-04 20:01:09","0x0000006daea1723962647b7e189d311d757fb793","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","149,782.622854","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x9821ea4b1a6b1136ba441f075ec9245f1c828eb57ee817a63ee4953df5772757","1633379068","2021-10-04 20:24:28","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","0xe592427a0aece92de3edee1f18e0157c05861564","2.41168593","0x2260fac5e5542a773aa44fbcfedf7c193bc2c599","Wrapped BTC","WBTC",""
"0x9821ea4b1a6b1136ba441f075ec9245f1c828eb57ee817a63ee4953df5772757","1633379068","2021-10-04 20:24:28","0x2b245868acc9a798b96f9c14fddb8b7a0fac67da","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","119,322.088692","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0xc35d44fc357e90d093e88a79f1414fe3006fba8595332e583e83bad99037210e","1633379540","2021-10-04 20:32:20","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","0xc6093fd9cc143f9f058938868b2df2daf9a91d28","49,207.883597","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0xc35d44fc357e90d093e88a79f1414fe3006fba8595332e583e83bad99037210e","1633379540","2021-10-04 20:32:20","0x9799b475dec92bd99bbdd943013325c36157f383","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","0.99999999","0x2260fac5e5542a773aa44fbcfedf7c193bc2c599","Wrapped BTC","WBTC",""
"0x0d326f2017bfd8d88f89fff544561d74f42baf08f122389df43eb53e0d0f80e3","1633379540","2021-10-04 20:32:20","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","0x27239549dd40e1d60f5b80b0c4196923745b1fd2","15,178.039057","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x0d326f2017bfd8d88f89fff544561d74f42baf08f122389df43eb53e0d0f80e3","1633379540","2021-10-04 20:32:20","0x27239549dd40e1d60f5b80b0c4196923745b1fd2","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","0.30860742","0x2260fac5e5542a773aa44fbcfedf7c193bc2c599","Wrapped BTC","WBTC",""
"0x58ee9c5f3a56958ffd0c268767555dd5382c44cc97040f13a090fbfe11b7cce8","1633379551","2021-10-04 20:32:31","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","0x27239549dd40e1d60f5b80b0c4196923745b1fd2","203,617.708022","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x58ee9c5f3a56958ffd0c268767555dd5382c44cc97040f13a090fbfe11b7cce8","1633379551","2021-10-04 20:32:31","0x27239549dd40e1d60f5b80b0c4196923745b1fd2","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","4.14737104","0x2260fac5e5542a773aa44fbcfedf7c193bc2c599","Wrapped BTC","WBTC",""
"0x0881433fcfe28c1c092ea07f2cacff6d75ce16843f90bebd3adcf4ebeb079555","1633380998","2021-10-04 20:56:38","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","0x010d23b534006f4e4f174a7530d7d9e3c131732a","0.02037007","0x2260fac5e5542a773aa44fbcfedf7c193bc2c599","Wrapped BTC","WBTC",""
"0x0881433fcfe28c1c092ea07f2cacff6d75ce16843f90bebd3adcf4ebeb079555","1633380998","2021-10-04 20:56:38","0xe592427a0aece92de3edee1f18e0157c05861564","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","1,004.465483","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x503e3523e64bf1e33899101a4d1ce3a736c82a8c6d53f3b406192c4d320a7726","1633381321","2021-10-04 21:02:01","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","0xbd7c6d2ede836b6b27c461799c4e9ecb8f4e8a66","45.1650788","0x2260fac5e5542a773aa44fbcfedf7c193bc2c599","Wrapped BTC","WBTC",""
"0x503e3523e64bf1e33899101a4d1ce3a736c82a8c6d53f3b406192c4d320a7726","1633381321","2021-10-04 21:02:01","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","0xbd7c6d2ede836b6b27c461799c4e9ecb8f4e8a66","2,623,251.267252","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x503e3523e64bf1e33899101a4d1ce3a736c82a8c6d53f3b406192c4d320a7726","1633381321","2021-10-04 21:02:01","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","0xbd7c6d2ede836b6b27c461799c4e9ecb8f4e8a66","0.01011054","0x2260fac5e5542a773aa44fbcfedf7c193bc2c599","Wrapped BTC","WBTC",""
"0x503e3523e64bf1e33899101a4d1ce3a736c82a8c6d53f3b406192c4d320a7726","1633381321","2021-10-04 21:02:01","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","0xbd7c6d2ede836b6b27c461799c4e9ecb8f4e8a66","1,414,336.092473","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x503e3523e64bf1e33899101a4d1ce3a736c82a8c6d53f3b406192c4d320a7726","1633381321","2021-10-04 21:02:01","0xbd7c6d2ede836b6b27c461799c4e9ecb8f4e8a66","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","45.40788684","0x2260fac5e5542a773aa44fbcfedf7c193bc2c599","Wrapped BTC","WBTC",""
"0x503e3523e64bf1e33899101a4d1ce3a736c82a8c6d53f3b406192c4d320a7726","1633381321","2021-10-04 21:02:01","0xbd7c6d2ede836b6b27c461799c4e9ecb8f4e8a66","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","2,199,468.78014","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x503e3523e64bf1e33899101a4d1ce3a736c82a8c6d53f3b406192c4d320a7726","1633381321","2021-10-04 21:02:01","0xbd7c6d2ede836b6b27c461799c4e9ecb8f4e8a66","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","1,855,971.449666","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0xe8f821f7690e2fd488e30b62033c9549555be364389812ad3985ec09ffca03c5","1633381942","2021-10-04 21:12:22","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640","164,597.428909","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0xe8f821f7690e2fd488e30b62033c9549555be364389812ad3985ec09ffca03c5","1633381942","2021-10-04 21:12:22","0x4585fe77225b41b697c938b018e2ac67ac5a20c0","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","3.36165919","0x2260fac5e5542a773aa44fbcfedf7c193bc2c599","Wrapped BTC","WBTC",""
"0x3d850a08a219a3780a5d34dc2ca3008238ed52b16aa1e695e72fabeeeefe5199","1633382910","2021-10-04 21:28:30","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","0x0b498ff89709d3838a063f1dfa463091f9801c2b","3.72539115","0x2260fac5e5542a773aa44fbcfedf7c193bc2c599","Wrapped BTC","WBTC",""
"0x3d850a08a219a3780a5d34dc2ca3008238ed52b16aa1e695e72fabeeeefe5199","1633382910","2021-10-04 21:28:30","0x0b498ff89709d3838a063f1dfa463091f9801c2b","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","183,528.845506","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x5741d5ac5fa7ad0bed054ede7fa4f986bf2f0109a2e0780aa9b61e5694437e68","1633383084","2021-10-04 21:31:24","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","0x87b4a9e3579b7808a1338d975c5bde802d36dcb4","17,855.019692","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x5741d5ac5fa7ad0bed054ede7fa4f986bf2f0109a2e0780aa9b61e5694437e68","1633383084","2021-10-04 21:31:24","0xdef1c0ded9bec7f1a1670819833240f027b25eff","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","0.36421448","0x2260fac5e5542a773aa44fbcfedf7c193bc2c599","Wrapped BTC","WBTC",""
"0xc831e12af34c5b03d547593813d35682a41a0bf22761f866cba81e9c86ff1e26","1633383583","2021-10-04 21:39:43","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","0x4d246be90c2f36730bb853ad41d0a189061192d3","401,571.649607","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0xc831e12af34c5b03d547593813d35682a41a0bf22761f866cba81e9c86ff1e26","1633383583","2021-10-04 21:39:43","0x4d246be90c2f36730bb853ad41d0a189061192d3","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","8.21406682","0x2260fac5e5542a773aa44fbcfedf7c193bc2c599","Wrapped BTC","WBTC",""
